User,Reaction Type,Reaction Date
528,Emoticon,1588166726
472,Emoticon,1588166726
582,Like,1588166727
661,Comment,1588166727
25,Comment,1588166727
108,Emoticon,1588166728
908,Like,1588166728
512,Comment,1588166728
892,Comment,1588166728
511,Emoticon,1588166728
175,Like,1588168162
278,Emoticon,1588166729
365,Like,1588166729
167,Comment,1588166729
23,Comment,1588166731
749,Comment,1588166731
672,Emoticon,1588166731
803,Emoticon,1588166731
206,Like,1588166731
967,Comment,1588166731
186,Comment,1588166732
834,Comment,1588166732
901,Comment,1588166732
460,Comment,1588166732
552,Emoticon,1588166732
491,Like,1588166733
150,Emoticon,1588166733
680,Like,1588166733
855,Like,1588166734
866,Like,1588166734
360,Comment,1588166735
489,Emoticon,1588166735
695,Comment,1588166735
4,Emoticon,1588166735
835,Comment,1588166735
499,Like,1588166736
892,Comment,1588166736
934,Comment,1588166736
448,Emoticon,1588166736
350,Emoticon,1588166737
490,Like,1588166737
935,Emoticon,1588166737
17,Comment,1588166738
676,Emoticon,1588166738
878,Comment,1588166738
561,Comment,1588166739
426,Like,1588169271
949,Emoticon,1588166739
557,Like,1588166739
270,Like,1588169325
863,Emoticon,1588166740
604,Like,1588166740
456,Emoticon,1588166740
60,Like,1588166741
985,Like,1588172042
691,Comment,1588166741
368,Like,1588166741
100,Emoticon,1588166742
804,Comment,1588166742
462,Like,1588166742
899,Emoticon,1588166742
346,Emoticon,1588166743
285,Comment,1588166744
306,Comment,1588166744
522,Like,1588166744
751,Emoticon,1588166744
498,Emoticon,1588166745
660,Emoticon,1588169432
141,Like,1588166745
299,Comment,1588166745
202,Emoticon,1588166745
964,Like,1588166745
789,Emoticon,1588166745
954,Like,1588166745
824,Comment,1588168381
335,Like,1588166746
466,Emoticon,1588166747
290,Emoticon,1588166747
377,Like,1588166747
120,Like,1588166747
11,Like,1588166850
115,Emoticon,1588166748
239,Emoticon,1588166748
269,Emoticon,1588166749
806,Comment,1588166749
214,Like,1588166750
381,Like,1588166750
57,Comment,1588166750
663,Like,1588166751
344,Emoticon,1588166751
611,Emoticon,1588172502
925,Comment,1588166751
409,Emoticon,1588166752
775,Emoticon,1588166752
642,Like,1588166753
899,Comment,1588166753
735,Comment,1588166754
430,Comment,1588166754
212,Comment,1588177481
545,Emoticon,1588166754
805,Like,1588166754
967,Like,1588166754
754,Emoticon,1588166754
911,Emoticon,1588166754
219,Emoticon,1588166754
241,Like,1588166755
959,Emoticon,1588167435
202,Like,1588166756
821,Like,1588166756
281,Like,1588166756
835,Like,1588166756
149,Emoticon,1588166756
204,Emoticon,1588167076
542,Emoticon,1588166757
185,Emoticon,1588170291
832,Emoticon,1588166757
590,Comment,1588166758
939,Comment,1588166758
480,Like,1588166758
419,Comment,1588166758
826,Comment,1588166758
596,Comment,1588166759
589,Comment,1588166759
424,Comment,1588166759
882,Emoticon,1588166759
132,Comment,1588166760
120,Comment,1588166760
559,Like,1588166760
985,Emoticon,1588172729
801,Like,1588166761
215,Emoticon,1588170911
645,Like,1588166761
258,Comment,1588166761
591,Emoticon,1588166761
743,Like,1588169327
230,Comment,1588166762
329,Like,1588166762
367,Like,1588173660
500,Emoticon,1588166763
938,Emoticon,1588177545
168,Comment,1588166763
856,Emoticon,1588166764
194,Emoticon,1588166764
728,Comment,1588166764
858,Comment,1588166764
698,Emoticon,1588166764
866,Like,1588166764
700,Comment,1588166765
454,Like,1588166765
154,Like,1588166765
736,Emoticon,1588166766
89,Like,1588166766
975,Emoticon,1588166766
975,Emoticon,1588166766
983,Comment,1588166767
620,Comment,1588166767
933,Like,1588166767
390,Like,1588177835
751,Like,1588166767
142,Emoticon,1588166768
741,Like,1588166768
411,Like,1588166768
407,Like,1588166769
272,Emoticon,1588166769
128,Comment,1588169659
105,Emoticon,1588166770
576,Comment,1588170513
743,Emoticon,1588169481
372,Emoticon,1588166770
162,Emoticon,1588166770
530,Comment,1588166770
796,Emoticon,1588166771
285,Like,1588166771
795,Like,1588169380
971,Like,1588166772
95,Like,1588166772
202,Emoticon,1588166772
987,Emoticon,1588166773
570,Emoticon,1588166773
75,Like,1588166773
656,Like,1588166773
760,Emoticon,1588166773
496,Emoticon,1588166773
38,Emoticon,1588166774
503,Like,1588166774
737,Comment,1588166774
305,Comment,1588166774
130,Emoticon,1588166774
48,Like,1588166774
764,Like,1588166775
918,Emoticon,1588167368
776,Emoticon,1588168873
755,Comment,1588166775
429,Emoticon,1588166776
865,Emoticon,1588166777
185,Emoticon,1588169360
133,Like,1588166779
462,Comment,1588166779
919,Like,1588166779
486,Emoticon,1588166779
356,Like,1588166780
178,Comment,1588167689
405,Emoticon,1588166780
48,Comment,1588166781
880,Emoticon,1588166781
904,Comment,1588166781
778,Comment,1588166783
111,Like,1588166783
789,Like,1588166783
597,Comment,1588166783
840,Emoticon,1588170682
795,Comment,1588171365
146,Emoticon,1588175025
661,Emoticon,1588166784
91,Emoticon,1588166784
119,Comment,1588166784
90,Comment,1588166784
656,Comment,1588166784
597,Comment,1588166784
409,Like,1588166784
214,Comment,1588166785
763,Emoticon,1588166785
181,Like,1588166785
732,Comment,1588166785
860,Like,1588166785
809,Emoticon,1588166786
844,Comment,1588166967
987,Emoticon,1588166787
33,Comment,1588166787
357,Comment,1588166787
672,Emoticon,1588166788
739,Like,1588166789
862,Like,1588166789
629,Like,1588166789
144,Like,1588166789
127,Emoticon,1588166789
240,Comment,1588166790
469,Comment,1588166790
352,Like,1588166790
622,Like,1588166791
638,Emoticon,1588166791
518,Like,1588166792
324,Comment,1588166792
330,Like,1588166792
835,Like,1588166792
352,Emoticon,1588166792
858,Comment,1588166792
681,Comment,1588166792
821,Comment,1588166792
501,Like,1588166792
68,Like,1588168896
708,Like,1588166793
750,Emoticon,1588166793
38,Emoticon,1588166793
196,Emoticon,1588167203
915,Comment,1588166793
624,Emoticon,1588166793
21,Like,1588166794
131,Like,1588166794
586,Comment,1588166794
680,Emoticon,1588166794
598,Like,1588166794
802,Emoticon,1588166794
500,Comment,1588166794
179,Emoticon,1588166795
652,Comment,1588166795
663,Comment,1588166795
717,Emoticon,1588166795
593,Emoticon,1588166796
774,Like,1588166796
113,Emoticon,1588166796
917,Comment,1588166796
420,Comment,1588166798
884,Emoticon,1588166798
944,Like,1588166798
2,Comment,1588166799
555,Like,1588166799
463,Comment,1588166799
442,Emoticon,1588166800
745,Like,1588166800
670,Comment,1588166800
720,Like,1588166800
24,Emoticon,1588166800
512,Like,1588166800
888,Emoticon,1588167559
762,Emoticon,1588166802
354,Emoticon,1588166802
165,Like,1588166802
382,Like,1588166802
485,Like,1588169456
728,Emoticon,1588166803
374,Emoticon,1588166803
802,Like,1588166803
133,Comment,1588166804
814,Like,1588166804
537,Comment,1588166805
738,Emoticon,1588166805
739,Comment,1588166806
529,Comment,1588182223
343,Like,1588166806
798,Emoticon,1588166806
624,Comment,1588166806
904,Comment,1588166806
801,Comment,1588166806
58,Like,1588166806
150,Emoticon,1588166806
591,Like,1588166806
540,Emoticon,1588166806
184,Like,1588166807
93,Like,1588166807
535,Emoticon,1588166807
948,Comment,1588166807
28,Emoticon,1588166807
891,Like,1588166807
423,Emoticon,1588166808
477,Emoticon,1588166808
178,Emoticon,1588167881
908,Like,1588166808
175,Comment,1588167705
413,Like,1588166809
901,Emoticon,1588166809
768,Like,1588166810
897,Like,1588166810
157,Emoticon,1588166811
897,Comment,1588166811
682,Comment,1588172037
960,Emoticon,1588166811
43,Like,1588166812
516,Comment,1588166812
731,Comment,1588166812
324,Emoticon,1588166812
443,Comment,1588166812
413,Like,1588166813
663,Comment,1588166813
201,Like,1588166814
296,Like,1588166814
143,Like,1588166814
98,Comment,1588166814
770,Emoticon,1588166814
319,Comment,1588166815
554,Like,1588166815
842,Comment,1588166815
341,Emoticon,1588166815
62,Emoticon,1588166815
192,Emoticon,1588166816
703,Emoticon,1588166816
991,Comment,1588166816
639,Comment,1588166817
748,Like,1588166817
486,Comment,1588166817
733,Like,1588166817
67,Emoticon,1588166818
594,Comment,1588166818
588,Like,1588166818
138,Comment,1588166818
582,Like,1588166818
970,Emoticon,1588166819
940,Emoticon,1588166819
669,Emoticon,1588166819
921,Like,1588166819
771,Like,1588166820
321,Comment,1588166820
807,Like,1588166820
167,Like,1588166820
970,Comment,1588166820
191,Like,1588166821
62,Like,1588166821
715,Like,1588166821
589,Like,1588166821
717,Emoticon,1588166821
80,Like,1588168953
489,Emoticon,1588166822
564,Like,1588166822
940,Emoticon,1588166823
393,Comment,1588166823
671,Comment,1588166823
284,Comment,1588166825
570,Emoticon,1588166826
396,Like,1588166826
453,Emoticon,1588166827
868,Comment,1588166827
813,Comment,1588166828
40,Comment,1588166828
602,Emoticon,1588166829
151,Like,1588170680
111,Emoticon,1588166829
920,Emoticon,1588166829
155,Emoticon,1588166829
355,Comment,1588169546
754,Emoticon,1588166830
407,Emoticon,1588166830
498,Like,1588166831
473,Emoticon,1588166831
687,Comment,1588166832
448,Emoticon,1588166832
675,Like,1588166832
936,Like,1588166833
918,Emoticon,1588167284
389,Comment,1588166833
376,Like,1588166834
197,Comment,1588170252
572,Comment,1588166834
878,Comment,1588166835
578,Emoticon,1588166835
867,Like,1588166835
783,Like,1588166836
935,Emoticon,1588166836
500,Emoticon,1588166837
321,Emoticon,1588166837
917,Like,1588166837
780,Emoticon,1588166837
708,Comment,1588166837
499,Like,1588166838
158,Like,1588166838
875,Like,1588166838
262,Emoticon,1588166838
269,Like,1588166838
720,Comment,1588166839
93,Like,1588166839
693,Emoticon,1588166839
604,Like,1588166839
860,Like,1588166839
558,Emoticon,1588166839
182,Comment,1588174759
227,Comment,1588166840
516,Comment,1588166840
565,Comment,1588166840
577,Emoticon,1588166841
654,Like,1588166841
541,Like,1588166841
747,Emoticon,1588166842
836,Like,1588166842
144,Emoticon,1588166842
704,Emoticon,1588166843
255,Emoticon,1588166843
252,Comment,1588166844
869,Comment,1588166844
369,Like,1588166845
312,Emoticon,1588166845
808,Emoticon,1588166845
972,Emoticon,1588166845
957,Like,1588166845
584,Emoticon,1588166846
392,Emoticon,1588166846
533,Like,1588179079
684,Comment,1588176787
2,Like,1588166846
879,Emoticon,1588166846
248,Like,1588166847
183,Emoticon,1588166847
856,Emoticon,1588166847
460,Comment,1588166847
710,Like,1588166848
434,Like,1588166848
683,Like,1588166848
605,Comment,1588166849
966,Comment,1588166849
196,Like,1588167112
108,Emoticon,1588166849
451,Like,1588166849
13,Comment,1588166850
875,Emoticon,1588166850
851,Like,1588166850
399,Like,1588166851
794,Emoticon,1588166851
793,Comment,1588166851
719,Emoticon,1588166852
942,Comment,1588183739
463,Like,1588166852
735,Like,1588166852
668,Comment,1588166852
138,Comment,1588166852
225,Emoticon,1588166853
418,Like,1588166853
544,Comment,1588166853
489,Comment,1588166853
230,Emoticon,1588166853
522,Emoticon,1588166854
200,Comment,1588166854
732,Comment,1588166854
128,Like,1588169387
118,Comment,1588166854
255,Like,1588166855
619,Emoticon,1588166855
105,Emoticon,1588166855
174,Emoticon,1588166856
274,Emoticon,1588166856
602,Comment,1588166856
457,Like,1588166857
350,Emoticon,1588166858
799,Emoticon,1588166858
879,Emoticon,1588166858
375,Emoticon,1588166859
401,Like,1588166859
655,Comment,1588166859
955,Comment,1588166859
697,Comment,1588166860
87,Comment,1588166860
647,Comment,1588166860
798,Emoticon,1588166860
240,Like,1588166861
733,Like,1588166861
387,Emoticon,1588166862
814,Like,1588166863
356,Emoticon,1588166863
433,Comment,1588166863
220,Comment,1588166864
469,Emoticon,1588166864
465,Emoticon,1588166864
771,Comment,1588166864
423,Like,1588166864
664,Emoticon,1588166865
334,Comment,1588166865
139,Emoticon,1588166865
437,Emoticon,1588166865
782,Comment,1588166866
36,Comment,1588166866
57,Like,1588166866
403,Like,1588166866
874,Emoticon,1588166867
934,Like,1588166867
554,Comment,1588166867
97,Like,1588166867
809,Comment,1588166867
844,Like,1588166959
931,Emoticon,1588166868
397,Comment,1588169624
980,Comment,1588166868
915,Emoticon,1588166868
633,Comment,1588166869
54,Emoticon,1588166870
48,Like,1588166870
181,Comment,1588166870
471,Like,1588166870
970,Comment,1588166871
452,Emoticon,1588166946
535,Emoticon,1588166872
666,Like,1588166872
419,Emoticon,1588166872
453,Like,1588166873
857,Emoticon,1588166873
612,Emoticon,1588166873
934,Like,1588166874
493,Emoticon,1588166875
260,Like,1588166875
768,Like,1588166875
232,Comment,1588166875
331,Like,1588166875
747,Like,1588166876
101,Comment,1588166876
505,Like,1588166877
930,Comment,1588166878
261,Like,1588166878
945,Emoticon,1588166879
967,Comment,1588166879
16,Comment,1588166879
87,Comment,1588166879
111,Comment,1588166880
501,Comment,1588166880
237,Comment,1588166880
159,Emoticon,1588166880
102,Emoticon,1588166881
659,Like,1588166881
70,Comment,1588166881
28,Comment,1588166882
738,Emoticon,1588166883
577,Like,1588166883
661,Emoticon,1588166884
872,Like,1588166884
972,Like,1588166884
55,Like,1588166885
934,Comment,1588166885
123,Like,1588166885
83,Like,1588166885
685,Emoticon,1588166885
796,Emoticon,1588166885
535,Comment,1588166886
197,Emoticon,1588169187
765,Comment,1588166886
668,Like,1588166887
97,Comment,1588166887
236,Comment,1588166887
67,Emoticon,1588166888
410,Comment,1588166888
707,Comment,1588166888
592,Emoticon,1588166889
266,Comment,1588166889
703,Comment,1588166889
38,Like,1588166889
413,Comment,1588166889
338,Comment,1588166890
157,Comment,1588166890
141,Like,1588166890
199,Emoticon,1588166891
63,Comment,1588166891
7,Like,1588166891
421,Emoticon,1588169240
111,Like,1588166893
644,Like,1588166893
942,Comment,1588180420
453,Emoticon,1588166893
633,Like,1588166893
435,Emoticon,1588166893
336,Comment,1588166894
86,Like,1588166895
630,Comment,1588166895
193,Comment,1588166895
370,Comment,1588166895
655,Comment,1588166897
865,Comment,1588166897
400,Like,1588166898
858,Comment,1588166898
896,Like,1588166898
851,Emoticon,1588166898
38,Like,1588166898
351,Like,1588166899
251,Emoticon,1588181237
629,Comment,1588166899
851,Emoticon,1588166899
861,Comment,1588166899
612,Emoticon,1588166899
710,Emoticon,1588166900
883,Emoticon,1588166900
534,Emoticon,1588166900
697,Comment,1588166900
241,Like,1588166900
206,Comment,1588166901
963,Like,1588166901
184,Comment,1588166902
31,Like,1588166902
331,Comment,1588166902
956,Like,1588166902
978,Comment,1588166903
940,Comment,1588166903
198,Emoticon,1588166903
255,Emoticon,1588166904
624,Emoticon,1588166904
409,Emoticon,1588166905
477,Comment,1588166905
598,Emoticon,1588166905
285,Emoticon,1588166905
927,Comment,1588166906
191,Like,1588166906
849,Like,1588166906
154,Emoticon,1588166906
977,Like,1588166906
637,Like,1588166906
21,Like,1588166907
717,Comment,1588166907
691,Comment,1588166907
438,Emoticon,1588173280
324,Like,1588166907
296,Comment,1588166908
479,Like,1588166908
408,Comment,1588166908
928,Emoticon,1588166908
163,Comment,1588166909
708,Emoticon,1588166909
3,Comment,1588166909
617,Emoticon,1588166910
205,Comment,1588172997
989,Emoticon,1588166910
125,Emoticon,1588166910
279,Comment,1588166911
30,Like,1588166911
625,Emoticon,1588166911
223,Comment,1588166911
266,Emoticon,1588166912
807,Emoticon,1588166912
229,Like,1588166912
769,Emoticon,1588166912
27,Like,1588166912
638,Like,1588166913
66,Comment,1588166913
933,Comment,1588166914
240,Emoticon,1588166914
853,Emoticon,1588170088
565,Comment,1588166915
310,Like,1588166915
557,Like,1588166915
6,Like,1588166915
139,Emoticon,1588166915
465,Comment,1588166916
119,Emoticon,1588166916
175,Emoticon,1588167656
224,Comment,1588166916
875,Comment,1588166916
162,Like,1588166916
633,Comment,1588166917
621,Like,1588166917
501,Comment,1588166917
649,Comment,1588166917
557,Like,1588166918
405,Comment,1588166918
342,Emoticon,1588166918
980,Comment,1588166918
773,Emoticon,1588172613
271,Comment,1588166918
166,Like,1588166919
247,Comment,1588170316
278,Like,1588166919
231,Emoticon,1588166920
908,Emoticon,1588166920
267,Comment,1588166920
675,Emoticon,1588166921
903,Comment,1588166921
830,Like,1588166921
24,Comment,1588166922
1,Emoticon,1588166922
184,Comment,1588166924
235,Comment,1588166924
205,Comment,1588172422
627,Like,1588166925
341,Emoticon,1588166925
356,Emoticon,1588166925
279,Like,1588166926
976,Emoticon,1588166926
198,Like,1588166926
611,Emoticon,1588177703
936,Emoticon,1588166926
808,Comment,1588166927
185,Emoticon,1588169757
447,Comment,1588166927
809,Emoticon,1588166927
806,Emoticon,1588166928
453,Emoticon,1588166929
192,Emoticon,1588166929
556,Like,1588166929
267,Comment,1588166929
672,Emoticon,1588166929
996,Emoticon,1588166930
227,Emoticon,1588166930
998,Emoticon,1588166930
681,Like,1588166931
336,Comment,1588166931
611,Emoticon,1588176532
396,Emoticon,1588166931
272,Like,1588166931
99,Like,1588166932
407,Like,1588166932
45,Comment,1588166932
279,Comment,1588166932
371,Like,1588166932
903,Comment,1588166933
680,Emoticon,1588166933
555,Emoticon,1588166933
927,Emoticon,1588166933
283,Like,1588171220
663,Comment,1588166934
661,Comment,1588166935
924,Emoticon,1588166935
638,Like,1588166935
721,Comment,1588166935
336,Emoticon,1588166936
833,Emoticon,1588166936
902,Emoticon,1588166936
204,Comment,1588166981
206,Comment,1588166937
452,Like,1588166937
878,Like,1588166938
307,Comment,1588166939
563,Like,1588169941
736,Comment,1588166939
996,Like,1588166939
531,Emoticon,1588170745
96,Emoticon,1588166940
207,Like,1588166940
547,Like,1588166941
593,Like,1588166941
509,Comment,1588166941
212,Comment,1588177359
737,Emoticon,1588166942
562,Like,1588166942
266,Emoticon,1588166942
782,Like,1588166942
639,Like,1588166942
690,Comment,1588166943
118,Emoticon,1588166943
639,Comment,1588166943
214,Comment,1588166943
114,Emoticon,1588166943
699,Like,1588166944
501,Comment,1588166944
894,Comment,1588166944
933,Like,1588166944
541,Comment,1588166944
32,Comment,1588166944
714,Comment,1588166944
44,Emoticon,1588166944
179,Like,1588166944
724,Emoticon,1588166945
422,Comment,1588166945
960,Emoticon,1588166945
21,Emoticon,1588166945
898,Comment,1588166945
367,Like,1588173440
958,Emoticon,1588166945
739,Emoticon,1588166945
635,Comment,1588166946
627,Emoticon,1588166946
47,Emoticon,1588166947
190,Emoticon,1588168883
369,Comment,1588166947
351,Emoticon,1588166947
707,Comment,1588166948
30,Comment,1588166948
102,Emoticon,1588166948
632,Like,1588170142
404,Emoticon,1588166948
745,Like,1588166948
551,Comment,1588166948
906,Comment,1588166948
23,Like,1588166948
610,Comment,1588166949
448,Emoticon,1588166949
251,Comment,1588174825
434,Like,1588166950
36,Emoticon,1588166950
876,Like,1588166950
683,Like,1588166951
108,Comment,1588166952
742,Comment,1588166952
560,Like,1588166952
471,Emoticon,1588166952
169,Comment,1588166953
605,Comment,1588166953
700,Emoticon,1588166953
277,Like,1588166954
710,Like,1588166954
509,Emoticon,1588166954
737,Like,1588166954
176,Emoticon,1588166954
956,Like,1588166955
784,Comment,1588166955
920,Like,1588166955
326,Like,1588166956
738,Like,1588166956
935,Like,1588166956
167,Like,1588166956
509,Like,1588166956
33,Like,1588166956
937,Comment,1588166956
707,Emoticon,1588166957
156,Like,1588166958
366,Comment,1588171976
468,Like,1588166958
424,Comment,1588166958
186,Comment,1588166959
639,Comment,1588166959
803,Like,1588166960
946,Emoticon,1588167396
188,Comment,1588166960
1,Like,1588166960
161,Comment,1588166960
320,Comment,1588166960
604,Comment,1588166960
959,Emoticon,1588167212
487,Comment,1588166961
847,Comment,1588166961
151,Comment,1588169697
848,Emoticon,1588166961
564,Comment,1588166962
792,Comment,1588172011
31,Like,1588166963
818,Like,1588166963
717,Like,1588166963
204,Comment,1588166963
112,Comment,1588166964
26,Comment,1588166964
279,Like,1588166964
81,Emoticon,1588166964
39,Emoticon,1588166964
867,Emoticon,1588166965
358,Comment,1588166965
273,Comment,1588166965
375,Emoticon,1588166965
39,Like,1588166966
229,Emoticon,1588166966
18,Emoticon,1588172076
264,Comment,1588166966
568,Like,1588166966
171,Emoticon,1588166966
198,Emoticon,1588166967
830,Comment,1588166967
698,Comment,1588166967
696,Emoticon,1588166968
881,Emoticon,1588166968
104,Like,1588166968
908,Comment,1588166969
851,Emoticon,1588166969
755,Emoticon,1588166969
756,Comment,1588166969
629,Emoticon,1588166969
864,Comment,1588166969
106,Like,1588166970
822,Comment,1588169699
949,Comment,1588166970
361,Comment,1588166972
910,Like,1588166972
81,Comment,1588166973
692,Emoticon,1588166973
482,Comment,1588166973
194,Emoticon,1588166973
351,Comment,1588166973
163,Emoticon,1588166973
125,Emoticon,1588166974
845,Comment,1588166974
184,Comment,1588166974
512,Emoticon,1588166974
995,Comment,1588166974
452,Like,1588166975
369,Like,1588166975
244,Comment,1588168465
910,Like,1588166975
560,Like,1588166976
597,Emoticon,1588166976
284,Emoticon,1588166976
355,Comment,1588169398
447,Emoticon,1588166976
378,Comment,1588166976
302,Comment,1588166976
555,Emoticon,1588166977
355,Like,1588168670
111,Emoticon,1588166977
792,Comment,1588172709
887,Comment,1588166978
170,Comment,1588166979
747,Comment,1588166979
518,Emoticon,1588166979
229,Comment,1588166979
655,Like,1588166980
643,Comment,1588166980
80,Like,1588168801
749,Emoticon,1588166981
977,Emoticon,1588166981
656,Emoticon,1588166981
636,Emoticon,1588166982
69,Comment,1588166982
965,Comment,1588166982
230,Emoticon,1588166982
390,Emoticon,1588182506
440,Comment,1588166984
626,Like,1588166984
562,Like,1588166984
5,Comment,1588166984
708,Emoticon,1588166985
174,Emoticon,1588166985
241,Emoticon,1588166985
47,Comment,1588166985
657,Comment,1588166985
431,Comment,1588166985
170,Like,1588166985
158,Comment,1588166986
876,Like,1588166986
38,Emoticon,1588166986
88,Emoticon,1588166986
52,Emoticon,1588166987
572,Like,1588166987
880,Like,1588166987
533,Comment,1588179026
417,Like,1588166989
375,Comment,1588166989
687,Like,1588166989
759,Like,1588166989
199,Like,1588166991
605,Emoticon,1588166991
389,Like,1588166992
472,Comment,1588166992
8,Like,1588166992
368,Comment,1588166992
371,Comment,1588166992
533,Like,1588178566
79,Emoticon,1588166993
493,Comment,1588166993
986,Like,1588166993
366,Comment,1588172583
44,Comment,1588166994
650,Like,1588166994
634,Emoticon,1588176575
569,Like,1588166994
673,Emoticon,1588166995
998,Emoticon,1588166995
912,Comment,1588166995
237,Emoticon,1588166995
721,Like,1588166995
916,Like,1588166996
914,Comment,1588166996
189,Like,1588166996
54,Like,1588166997
775,Like,1588166997
323,Like,1588179903
691,Comment,1588166997
456,Like,1588166998
814,Emoticon,1588166999
310,Like,1588166999
402,Like,1588166999
583,Emoticon,1588166999
214,Like,1588167000
981,Like,1588167000
225,Like,1588167000
213,Like,1588167001
579,Emoticon,1588167001
620,Emoticon,1588167001
942,Emoticon,1588182157
887,Comment,1588167001
943,Emoticon,1588167002
147,Like,1588167002
732,Comment,1588167002
907,Like,1588167003
508,Emoticon,1588167003
737,Like,1588167003
543,Emoticon,1588167003
288,Emoticon,1588167003
108,Comment,1588167004
217,Comment,1588167004
912,Comment,1588167004
150,Emoticon,1588167004
457,Like,1588167004
480,Emoticon,1588167005
518,Like,1588167005
826,Like,1588167006
171,Emoticon,1588167006
723,Emoticon,1588167006
595,Comment,1588167006
802,Comment,1588167006
664,Comment,1588167006
682,Like,1588171322
158,Emoticon,1588167007
277,Emoticon,1588167007
917,Like,1588167007
400,Emoticon,1588167007
936,Comment,1588167008
695,Comment,1588167008
942,Like,1588178438
658,Comment,1588167009
374,Comment,1588167009
445,Emoticon,1588167010
875,Like,1588167010
299,Comment,1588167010
722,Like,1588167010
454,Comment,1588167010
767,Emoticon,1588167010
319,Emoticon,1588167010
349,Emoticon,1588167011
467,Like,1588167011
332,Comment,1588167012
205,Emoticon,1588174871
779,Comment,1588167012
421,Comment,1588168675
409,Like,1588167013
328,Comment,1588167013
843,Comment,1588167013
552,Like,1588167013
732,Comment,1588167013
431,Like,1588167013
399,Comment,1588167013
26,Like,1588167013
17,Comment,1588167014
675,Emoticon,1588167014
1000,Emoticon,1588173275
415,Emoticon,1588167014
164,Like,1588167014
642,Like,1588167015
636,Emoticon,1588167015
231,Emoticon,1588167015
26,Like,1588167015
15,Comment,1588167015
234,Comment,1588167015
384,Comment,1588167015
711,Comment,1588167015
585,Emoticon,1588167016
812,Emoticon,1588175366
748,Emoticon,1588167016
302,Comment,1588167016
343,Emoticon,1588167016
751,Like,1588167017
375,Emoticon,1588167017
360,Emoticon,1588167018
917,Like,1588167019
831,Like,1588167019
783,Comment,1588167019
571,Comment,1588167019
968,Like,1588167392
618,Emoticon,1588167020
743,Emoticon,1588169470
296,Like,1588167021
194,Comment,1588167021
623,Comment,1588167022
653,Emoticon,1588167022
401,Emoticon,1588167022
732,Emoticon,1588167022
311,Emoticon,1588167022
316,Comment,1588167022
671,Comment,1588167023
364,Emoticon,1588167023
370,Like,1588167023
697,Like,1588167023
380,Like,1588167023
936,Comment,1588167023
841,Comment,1588167023
112,Like,1588167023
557,Emoticon,1588167024
351,Emoticon,1588167024
583,Like,1588167024
924,Comment,1588167024
258,Like,1588167025
856,Like,1588167025
804,Emoticon,1588167025
824,Comment,1588167789
327,Comment,1588167025
682,Emoticon,1588172636
793,Like,1588167026
546,Like,1588167026
716,Comment,1588167026
879,Comment,1588167027
849,Like,1588167027
365,Like,1588167027
313,Comment,1588167027
859,Like,1588167028
113,Comment,1588167028
424,Emoticon,1588167028
172,Like,1588167029
430,Like,1588167029
855,Like,1588167029
782,Emoticon,1588167030
475,Like,1588167030
718,Like,1588167030
424,Comment,1588167031
258,Emoticon,1588167031
603,Comment,1588167031
62,Emoticon,1588167031
151,Comment,1588170184
17,Like,1588167032
923,Like,1588167032
160,Comment,1588167033
911,Like,1588167033
48,Emoticon,1588167033
306,Comment,1588167034
133,Emoticon,1588167034
192,Like,1588167035
396,Emoticon,1588167035
806,Like,1588167035
362,Like,1588167035
693,Like,1588167035
711,Comment,1588167035
766,Like,1588167036
993,Comment,1588167036
40,Emoticon,1588167036
518,Emoticon,1588167036
320,Comment,1588167037
892,Like,1588167037
429,Emoticon,1588167038
78,Emoticon,1588167038
421,Comment,1588169634
459,Emoticon,1588167038
934,Comment,1588167038
253,Emoticon,1588167039
497,Like,1588167039
282,Like,1588167039
865,Comment,1588167040
590,Comment,1588167040
507,Like,1588167040
822,Comment,1588170305
726,Comment,1588167041
652,Comment,1588167041
920,Emoticon,1588167041
35,Emoticon,1588167041
195,Comment,1588167041
393,Like,1588167042
40,Comment,1588167042
566,Comment,1588167042
142,Like,1588167042
823,Like,1588167043
535,Like,1588167043
843,Like,1588167044
17,Comment,1588167044
99,Like,1588167044
586,Comment,1588167045
602,Emoticon,1588167045
401,Like,1588167045
842,Like,1588167045
792,Emoticon,1588170796
154,Comment,1588167045
941,Comment,1588167045
689,Like,1588167045
238,Comment,1588167046
487,Comment,1588167046
437,Like,1588167047
375,Like,1588167048
227,Emoticon,1588167048
73,Emoticon,1588167048
725,Like,1588167048
174,Comment,1588167048
711,Comment,1588167049
988,Like,1588167049
50,Comment,1588167049
966,Like,1588167049
223,Comment,1588167049
597,Comment,1588167049
439,Emoticon,1588167049
171,Comment,1588167049
926,Like,1588167049
226,Emoticon,1588167049
574,Like,1588167050
773,Emoticon,1588170787
988,Like,1588167051
777,Emoticon,1588167051
506,Like,1588167051
480,Like,1588167052
325,Comment,1588167052
129,Comment,1588167052
664,Like,1588167053
405,Emoticon,1588167053
603,Emoticon,1588167054
50,Emoticon,1588167054
958,Emoticon,1588167055
772,Emoticon,1588167055
721,Emoticon,1588167055
951,Emoticon,1588167056
899,Emoticon,1588167056
786,Emoticon,1588167056
97,Emoticon,1588167056
822,Comment,1588169397
228,Comment,1588167058
582,Like,1588167058
49,Comment,1588167059
400,Emoticon,1588167059
985,Emoticon,1588170804
757,Like,1588167059
150,Comment,1588167059
553,Emoticon,1588167059
